FREQ,TIME_FORMAT,TIME_PERIOD,NACE_R2,NA_ITEM,GEO,OBS_VALUE,UNIT,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,NACE_R2_DESC,NA_ITEM_DESC,UNIT_DESC,GEO_DESC
A,P1Y,2000,C_HTC_M,B1G,EL,1578.6,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Greece
A,P1Y,2000,C_HTC_M,B1G,EL,1597.9,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Greece
A,P1Y,2000,C_HTC_M,B1G,ES,4.80977541138359355368869993955734242463,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Spain
A,P1Y,2000,C_HTC_M,B1G,ES,26.9381816798683947776309158163993039377,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Spain
A,P1Y,2000,C_HTC_M,B1G,ES,28329,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Spain
A,P1Y,2000,C_HTC_M,B1G,ES,28329,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Spain
A,P1Y,2000,C_HTC_M,B1G,EU28,5.99705799018388219255101748257349842101,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,European Union
A,P1Y,2000,C_HTC_M,B1G,EU28,32.12629842456222467556196405544685220057,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,European Union
A,P1Y,2000,C_HTC_M,B1G,EU28,519577.5,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",European Union
A,P1Y,2000,C_HTC_M,B1G,EU28,519577.5,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",European Union
A,P1Y,2000,C_HTC_M,B1G,FI,5.03430194084485805949020363374406312562,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Finland
A,P1Y,2000,C_HTC_M,B1G,FI,18.23920366604958878334496676883857849534,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Finland
A,P1Y,2000,C_HTC_M,B1G,FI,6010,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Finland
A,P1Y,2000,C_HTC_M,B1G,FI,6010,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Finland
A,P1Y,2000,C_HTC_M,B1G,FR,4.57853598735166899010133894677160700001,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,France
A,P1Y,2000,C_HTC_M,B1G,FR,28.36875125547152006652247235626894886085,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,France
A,P1Y,2000,C_HTC_M,B1G,FR,60727,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",France
A,P1Y,2000,C_HTC_M,B1G,FR,60727,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",France
A,P1Y,2000,C_HTC_M,B1G,HR,3.28333066353870082625837755718958470053,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Croatia
A,P1Y,2000,C_HTC_M,B1G,HR,16.13058820542763575436013302531035007997,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Croatia
A,P1Y,2000,C_HTC_M,B1G,HR,635.4,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Croatia
A,P1Y,2000,C_HTC_M,B1G,HR,4855.6,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Croatia
A,P1Y,2000,C_HTC_M,B1G,HU,6.81914966687272477505323167799986262793,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Hungary
A,P1Y,2000,C_HTC_M,B1G,HU,30.42225899368756511613654470797327940185,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Hungary
A,P1Y,2000,C_HTC_M,B1G,HU,2978.4,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Hungary
A,P1Y,2000,C_HTC_M,B1G,HU,774511,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Hungary
A,P1Y,2000,C_HTC_M,B1G,IE,1.50788140179575719508396722230902876585,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Ireland
A,P1Y,2000,C_HTC_M,B1G,IE,5.80946609682975059003635899725712827709,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Ireland
A,P1Y,2000,C_HTC_M,B1G,IE,1457.2,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Ireland
A,P1Y,2000,C_HTC_M,B1G,IE,1457.2,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Ireland
A,P1Y,2000,C_HTC_M,B1G,IT,5.62328807820606641575634593694905119385,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Italy
A,P1Y,2000,C_HTC_M,B1G,IT,28.67278929992148472252205921784483126091,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Italy
A,P1Y,2000,C_HTC_M,B1G,IT,62556.6,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Italy
A,P1Y,2000,C_HTC_M,B1G,IT,62556.6,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Italy
A,P1Y,2000,C_HTC_M,B1G,LT,2.34710445607071982680858740754104275663,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Lithuania
A,P1Y,2000,C_HTC_M,B1G,LT,12.42775946888283899316998614892295935425,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Lithuania
A,P1Y,2000,C_HTC_M,B1G,LT,260.2,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Lithuania
A,P1Y,2000,C_HTC_M,B1G,LT,278.5,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Lithuania
A,P1Y,2000,C_HTC_M,B1G,LU,0.3690699050408838278514408760681688118956,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Luxembourg
A,P1Y,2000,C_HTC_M,B1G,LU,3.42422606191504679625629949604031677466,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Luxembourg
A,P1Y,2000,C_HTC_M,B1G,LU,76.1,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Luxembourg
A,P1Y,2000,C_HTC_M,B1G,LU,76.1,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Luxembourg
A,P1Y,2000,C_HTC_M,B1G,LV,1.18848581463768679445805306064258589629,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Latvia
A,P1Y,2000,C_HTC_M,B1G,LV,7.80691299165673420738974970202622169249,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Latvia
A,P1Y,2000,C_HTC_M,B1G,LV,73.1,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Latvia
A,P1Y,2000,C_HTC_M,B1G,LV,91.7,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Latvia
A,P1Y,2000,C_HTC_M,B1G,MT,0.8312995729103111653447223917022574740696,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Malta
A,P1Y,2000,C_HTC_M,B1G,MT,3.83847869468247446883437023124779903745,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Malta
A,P1Y,2000,C_HTC_M,B1G,MT,30.8,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Malta
A,P1Y,2000,C_HTC_M,B1G,MT,32.7,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Malta
A,P1Y,2000,C_HTC_M,B1G,NL,4.23771412801356226221687791992745766721,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Netherlands
A,P1Y,2000,C_HTC_M,B1G,NL,28.49379525158639428732375697930645989695,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Netherlands
A,P1Y,2000,C_HTC_M,B1G,NL,17198,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Netherlands
A,P1Y,2000,C_HTC_M,B1G,NL,17198,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Netherlands
A,P1Y,2000,C_HTC_M,B1G,PL,4.04764792232686358872624527349045828816,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Poland
A,P1Y,2000,C_HTC_M,B1G,PL,22.37953063232865744833452871415942488282,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Poland
A,P1Y,2000,C_HTC_M,B1G,PL,6708.6,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Poland
A,P1Y,2000,C_HTC_M,B1G,PL,26889,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Poland
A,P1Y,2000,C_HTC_M,B1G,PT,3.1066007712290162697506347664494937421,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Portugal
A,P1Y,2000,C_HTC_M,B1G,PT,18.08801842125688856691935525600890015782,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Portugal
A,P1Y,2000,C_HTC_M,B1G,PT,3495.6,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Portugal
A,P1Y,2000,C_HTC_M,B1G,PT,3495.6,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Portugal
A,P1Y,2000,C_HTC_M,B1G,RO,3.65310381514874578860502230163818149578,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Romania
A,P1Y,2000,C_HTC_M,B1G,RO,16.6492602262837249782419495213228894691,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Romania
A,P1Y,2000,C_HTC_M,B1G,RO,1339.1,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Romania
A,P1Y,2000,C_HTC_M,B1G,RO,2667.9,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Romania
A,P1Y,2000,C_HTC_M,B1G,SE,6.18447076500226132319371101996992579127,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Sweden
A,P1Y,2000,C_HTC_M,B1G,SE,27.30378777121560336651818505331839752051,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Sweden
A,P1Y,2000,C_HTC_M,B1G,SE,15575.2,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Sweden
A,P1Y,2000,C_HTC_M,B1G,SE,131536,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Sweden
A,P1Y,2000,C_HTC_M,B1G,SI,5.46868454126518642647674905739421868454,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Slovenia
A,P1Y,2000,C_HTC_M,B1G,SI,22.0483911831770965290093742082594375475,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Slovenia
A,P1Y,2000,C_HTC_M,B1G,SI,900.4,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Slovenia
A,P1Y,2000,C_HTC_M,B1G,SI,1044.3,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Slovenia
A,P1Y,2000,C_HTC_M,B1G,SK,5.65154296173818950391618504416769058851,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,Slovakia
A,P1Y,2000,C_HTC_M,B1G,SK,24.98658678351068586246982026289904319056,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,Slovakia
A,P1Y,2000,C_HTC_M,B1G,SK,1117.7,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",Slovakia
A,P1Y,2000,C_HTC_M,B1G,SK,1580.5,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",Slovakia
A,P1Y,2000,C_HTC_M,B1G,UK,4.55324805460828752809500282019930069973,PERC_OF_TOTAL,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total value added,United Kingdom
A,P1Y,2000,C_HTC_M,B1G,UK,30.30081270611737804248855648699628937126,PERC_OF_MANUF,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross",Percentage of total manufacturing,United Kingdom
A,P1Y,2000,C_HTC_M,B1G,UK,44743,CP_MNAC,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million units of national currency",United Kingdom
A,P1Y,2000,C_HTC_M,B1G,UK,73411.9,CP_MEUR,Annual,Annual,Year 2000,Medium high-technology manufacturing,"Value added, gross","Current prices, million euro",United Kingdom
A,P1Y,2000,KIS,B1G,AT,32.07200741981106340832882185319014105195,PERC_OF_TOTAL,Annual,Annual,Year 2000,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Austria
A,P1Y,2000,KIS,B1G,AT,48.25808284920434453144733518565294266229,PERC_OF_SERV,Annual,Annual,Year 2000,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Austria
A,P1Y,2000,KIS,B1G,AT,61137.2,CP_MEUR,Annual,Annual,Year 2000,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Austria
A,P1Y,2000,KIS,B1G,AT,61137.2,CP_MNAC,Annual,Annual,Year 2000,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Austria
A,P1Y,2000,KIS,B1G,BE,39.65906675286298022879347614044633710865,PERC_OF_TOTAL,Annual,Annual,Year 2000,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Belgium
A,P1Y,2000,KIS,B1G,BE,56.08717786617988460988876056768421189371,PERC_OF_SERV,Annual,Annual,Year 2000,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Belgium
A,P1Y,2000,KIS,B1G,BE,90670.7,CP_MEUR,Annual,Annual,Year 2000,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Belgium
A,P1Y,2000,KIS,B1G,BE,90670.7,CP_MNAC,Annual,Annual,Year 2000,Total knowledge-intensive services,"Value added, gross","Current prices, million units of national currency",Belgium
A,P1Y,2000,KIS,B1G,BG,25.9984672392133934849765740426170705307,PERC_OF_TOTAL,Annual,Annual,Year 2000,Total knowledge-intensive services,"Value added, gross",Percentage of total value added,Bulgaria
A,P1Y,2000,KIS,B1G,BG,42.28475970187612438961706502184528398869,PERC_OF_SERV,Annual,Annual,Year 2000,Total knowledge-intensive services,"Value added, gross",Percentage of total services,Bulgaria
A,P1Y,2000,KIS,B1G,BG,3290.6,CP_MEUR,Annual,Annual,Year 2000,Total knowledge-intensive services,"Value added, gross","Current prices, million euro",Bulgaria
